Device Time, 0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),100-200kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(kpa),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),DPF Pressure(bar),DPF Temperature(°C),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Ethanol Fuel %(%),Evap System Vapour Pressure(Pa),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Exhaust Pressure(bar),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(kpa),Fuel Rail Pressure(kpa),Fuel Rail Pressure (relative to manifold vacuum)(kpa),Fuel Rate (direct from ECU)(L/m),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(kpa),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(bar),Voltage (OBD Adapter)(V)
11-Apr-2019 20:31:31.241,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.28632173,-0.0846575,0.38272339,1.12468338,-,-,-,-,-,-,40.44883728,39.75570679,-,-,-,-,-,-,-,193.17010498,60.32549286,-,-,-,-,-,86,-,28.23529434,-,-,-,855.25,-,-,-,-,-,-,-,-,-,-,-,0.95791346,15.96522427,-,-,-,-,-0.78125,5.46875,5.46875,-,-,6.25,-,-,-,-,-,-,0.46948197,-,-,-,-,42,-,20,28,43.84453583,14.20347118,2.28073859,7.04038572,-,123.85462189,40.12279892,0.83999997,0.12,96.05252838,0,3.9474721,42,3.13725495,9,-,15.8836441,6.29565382,44.86904907,8.1774559,75.47747803,673,658.40802002,14.9090004,-0.73352927,14.69999981
11-Apr-2019 20:31:32.243,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.06794122,-0.0634243,0.69487369,0.51746923,-,-,-,-,-,-,40.44779587,39.75626373,-,-,-,-,-,-,-,193.17010498,60.32549286,-,-,-,-,-,86,-,27.05882454,-,-,-,875,-,-,-,-,-,-,-,-,-,-,-,0.95791346,15.96522427,-,-,-,-,-0.78125,5.46875,5.46875,-,-,3.90625,-,-,-,-,-,-,0.46948197,-,-,-,-,40,-,21,28,43.84453583,14.20347118,2.28073859,7.04038572,-,123.85462189,40.12279892,0.83999997,0.12,96.05849457,0,3.94150686,40,3.13725495,10,-,15.8836441,6.29565382,44.86904907,8.19367409,75.49369812,674,659.42901611,14.9090004,-0.73352927,14.69999981
11-Apr-2019 20:31:33.233,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.08752532,-0.01265966,0.65753245,0.76567572,-,-,-,-,-,-,40.44444275,39.75454712,-,-,-,-,-,-,-,192.8714447,59.97102737,-,-,-,-,-,86,-,27.05882454,-,-,-,886.5,-,-,-,-,-,-,-,-,-,-,-,0.90693802,15.11563396,-,-,-,-,-0.78125,3.125,2.34375,-,-,3.90625,-,-,-,-,-,-,0.46989161,-,-,-,-,39,-,21,26,44.10368347,14.20371723,2.26733732,7.04026365,-,124.58666992,40.12349701,0.83999997,0.81999999,96.06359863,0,3.93639922,39,3.13725495,10,-,15.8829546,6.29592657,44.86710358,8.2117672,75.51179504,675,660.30200195,14.9090004,-0.75352925,14.69999981
11-Apr-2019 20:31:34.243,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.0033322,-0.06269169,0.6380071,0.66268277,-,-,-,-,-,-,40.44444275,39.75454712,-,-,-,-,-,-,-,192.8714447,59.97102737,-,-,-,-,-,86,-,26.27450943,-,-,-,886.5,-,-,-,-,-,-,-,-,-,-,-,0.90693802,15.11563396,-,-,-,-,-0.78125,-0.78125,-1.5625,-,-,0,-,-,-,-,-,-,0.46989161,-,-,-,-,39,-,21,26,44.10368347,14.20371723,2.26733732,7.04026365,-,124.58666992,40.12349701,0.65999997,0.85999995,96.0690155,0,3.93098474,39,3.52941179,14,-,15.8829546,6.29592657,44.86710358,8.2117672,75.51179504,676,661.23199463,14.9090004,-0.75352925,14.69999981
11-Apr-2019 20:31:35.241,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.01303628,0.00320263,0.66509807,0.66365957,-,-,-,-,-,-,40.43648911,39.74829865,-,-,-,-,-,-,-,192.61155701,76.69802856,-,-,-,-,-,86,-,29.80392265,-,-,-,808.5,-,-,-,-,-,-,-,-,-,-,-,1.13090181,18.84836388,-,-,-,-,-0.78125,-0.78125,-1.5625,-,-,-3.90625,-,-,-,-,-,-,0.47038606,-,-,-,-,37,-,21,32,34.4851532,14.20723438,2.89973831,7.03852129,-,97.41567993,40.13343048,0.65999997,0.85999995,96.07499695,0,3.92500567,37,3.52941179,9,-,15.93216705,6.27647972,45.00612259,8.228508,75.52853394,677,662.26202393,14.9090004,-0.69352931,14.69999981
11-Apr-2019 20:31:36.233,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.09186182,-0.08758638,0.45935798,0.88623881,-,-,-,-,-,-,40.43648911,39.74829865,-,-,-,-,-,-,-,192.33590698,69.12253571,-,-,-,-,-,86,-,29.80392265,-,-,-,785,-,-,-,-,-,-,-,-,-,-,-,0.9669354,16.11558914,-,-,-,-,-0.78125,-4.6875,-4.6875,-,-,-3.90625,-,-,-,-,-,-,0.47079888,-,-,-,-,37,-,21,30,38.26455688,14.20748043,2.61333013,7.03839922,-,108.09197235,40.13412476,0.81999999,0.83999997,96.08082581,0,3.91917753,37,3.52941179,9,-,15.93136406,6.27679586,45.00385284,8.228508,75.52853394,678,663.26898193,14.9090004,-0.71352929,14.69999981
11-Apr-2019 20:31:37.234,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.11429978,0.50791389,0.2721664,0.85329163,-,-,-,-,-,-,40.42626572,39.73981857,-,-,-,-,-,-,-,192.33590698,69.12253571,-,-,-,-,-,86,-,30.19607925,-,-,-,785,-,-,-,-,-,-,-,-,-,-,-,0.9669354,16.11558914,-,-,-,-,-0.78125,-5.46875,-4.6875,-,-,-6.25,-,-,-,-,-,-,0.47079888,-,-,-,-,36,-,21,30,38.26455688,14.20748043,2.61333013,7.03839922,-,108.09197235,40.13412476,0.08,0.83999997,96.08685303,0,3.91314793,36,3.52941179,9,-,15.93136406,6.27679586,45.00385284,8.2449131,75.54493713,679,664.31402588,14.9090004,-0.71352929,14.69999981
11-Apr-2019 20:31:38.239,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.07891482,0.22383134,0.35221669,0.72076881,-,-,-,-,-,-,40.40919495,39.72460556,-,-,-,-,-,-,-,192.06117249,68.97766876,-,-,-,-,-,86,-,30.19607925,-,-,-,824,-,-,-,-,-,-,-,-,-,-,-,0.93883038,15.64717293,-,-,-,-,-0.78125,-5.46875,-5.46875,-,-,-4.6875,-,-,-,-,-,-,0.47123492,-,-,-,-,33,-,21,30,38.34492111,14.20772743,2.60785317,7.03827715,-,108.31898499,40.13482285,0.08,0.81999999,96.09314728,0,3.90684938,33,3.52941179,9,-,15.93056679,6.2771101,45.00159836,8.2595377,75.55956268,680,665.40899658,14.9090004,-0.71352929,14.69999981
11-Apr-2019 20:31:39.241,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.16524352,0.20259814,0.49547821,0.93456298,-,-,-,-,-,-,40.40919495,39.72460556,-,-,-,-,-,-,-,192.10243225,210.6315155,-,-,-,-,-,87,-,30.19607925,-,-,-,2523.25,-,-,-,-,-,-,-,-,-,-,-,2.62792754,43.79879379,-,-,-,-,-4.6875,-3.90625,-3.125,-,-,-4.6875,-,-,-,-,-,-,0.47230801,-,-,-,-,33,-,21,80,12.5572052,14.20744133,7.96338987,7.03841877,-,35.472332,40.13401413,0.08,0.79999995,96.09894562,0,3.90105796,33,3.52941179,8,-,15.92171288,6.28060055,44.9765892,8.2595377,75.55956268,681,666.41900635,14.9090004,-0.21352933,14.69999981
11-Apr-2019 20:31:40.244,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.08297128,0.02712051,0.53672361,0.64267057,-,-,-,-,-,-,40.38532257,39.70270157,-,-,-,-,-,-,-,192.10243225,210.6315155,-,-,-,-,-,87,-,61.17647171,-,-,-,2523.25,-,-,-,-,-,-,-,-,-,-,-,2.62792754,43.79879379,-,-,-,-,-4.6875,-5.46875,-5.46875,-,-,1.5625,-,-,-,-,-,-,0.47230801,-,-,-,-,30,-,15,80,12.5572052,14.20744133,7.96338987,7.03841877,-,35.472332,40.13401413,0.06,0.69999999,96.10434723,0,3.89565468,30,4.31372547,43,-,15.92171288,6.28060055,44.9765892,8.27263641,75.57266235,682,667.36401367,14.9090004,-0.21352933,14.69999981
11-Apr-2019 20:31:41.233,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.00318677,-0.02120209,0.62873363,0.68098712,-,-,-,-,-,-,40.35697937,39.67640305,-,-,-,-,-,-,-,191.95751953,126.7469101,-,-,-,-,-,87,-,95.6862793,-,-,-,1843.75,-,-,-,-,-,-,-,-,-,-,-,1.43758893,23.95981598,-,-,-,-,-4.6875,-5.46875,-5.46875,-,-,1.5625,-,-,-,-,-,-,0.47289342,-,-,-,-,28,-,15,14,20.86791039,14.20859528,4.79194689,7.03784704,-,58.94889832,40.1372757,0.06,0.69999999,96.10968781,0,3.89031196,28,4.31372547,43,-,15.93466091,6.27549744,45.01316452,8.28570271,75.58572388,683,668.30102539,14.9090004,-0.87352931,14.69999981
11-Apr-2019 20:31:42.234,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.09734201,-0.09808088,0.67998511,0.4850089,-,-,-,-,-,-,40.35697937,39.67640305,-,-,-,-,-,-,-,191.95751953,126.7469101,-,-,-,-,-,87,-,95.6862793,-,-,-,1843.75,-,-,-,-,-,-,-,-,-,-,-,1.43758893,23.95981598,-,-,-,-,-4.6875,-5.46875,-4.6875,-,-,-5.46875,-,-,-,-,-,-,0.47289342,-,-,-,-,28,-,14,14,20.86791039,14.20859528,4.79194689,7.03784704,-,58.94889832,40.1372757,0.06,0.71999997,96.11549377,0,3.88450694,28,47.84313965,4,-,15.93466091,6.27549744,45.01316452,8.28570271,75.58572388,684,669.32202148,14.9090004,-0.87352931,14.69999981
11-Apr-2019 20:31:43.245,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.11869771,-0.19448344,0.63141829,0.80228436,-,-,-,-,-,-,40.33789825,39.65919113,-,-,-,-,-,-,-,193.15361023,732.59063721,-,-,-,-,-,87,5.14403296,99.60784149,-,-,-,1750,-,-,-,-,-,-,-,-,-,-,-,7.75524473,129.2540741,-,-,-,-,-4.6875,0.78125,-4.6875,-,-,-2.34375,-,-,-,-,-,-,0.47653407,-,-,-,-,32,6.89826155,12,103,3.61039734,14.20675945,27.6972065,7.03875685,-,10.19886208,40.13208771,0.08,0.71999997,96.12151337,0,3.87848711,32,38.82352829,8,28.06904793,15.90248203,6.28819561,44.92226791,8.29849434,75.59851837,685,670.38397217,14.9090004,0.01647067,14.69999981
11-Apr-2019 20:31:44.240,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.17139894,0.07593308,0.74905407,0.24534482,-,-,-,-,-,-,40.33485031,39.65771866,-,-,-,-,-,-,-,194.05348206,600.79321289,-,-,-,-,-,86,12.28269005,94.11764526,-,-,-,2089.75,-,-,-,-,-,-,-,-,-,-,-,7.26860571,121.14342499,-,-,-,-,-4.6875,0.78125,1.5625,-,-,2.34375,-,-,-,-,-,-,0.47935873,-,-,-,-,39,16.47135925,10,101,4.40241861,14.20506096,22.71431351,7.03959799,-,12.43621063,40.12728882,0.08,0.69999999,96.12734222,0,3.87265515,39,38.82352829,8,56.12562561,15.87253475,6.30006027,44.83766937,8.31200409,75.61203003,686,671.41601562,14.9090004,-0.00352932,14.69999981
11-Apr-2019 20:31:45.236,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.09093856,-0.2518369,0.85253388,0.08865991,-,-,-,-,-,-,40.33485031,39.65771866,-,-,-,-,-,-,-,193.91047668,129.12930298,-,-,-,-,-,86,12.28269005,94.11764526,-,-,-,2089.75,-,-,-,-,-,-,-,-,-,-,-,1.90399373,31.73322868,-,-,-,-,-4.6875,-5.46875,0,-,-,2.34375,-,-,-,-,-,-,0.48016739,-,-,-,-,39,16.47135925,10,22,20.48290634,14.20614815,4.88201809,7.03905964,-,57.86131668,40.13035965,0,0.09999999,96.13272095,0,3.86727953,39,4.31372547,37,56.12562561,15.88450909,6.2953105,44.87149429,8.31200409,75.61203003,687,672.36999512,14.9090004,-0.79352933,14.69999981
11-Apr-2019 20:31:46.238,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.31882221,-1.127514,-0.60839325,-0.41092464,-,-,-,-,-,-,40.33863449,39.66294479,-,-,-,-,-,-,-,193.91047668,129.12930298,-,-,-,-,-,86,4.71380281,95.6862793,-,-,-,1601.5,-,-,-,-,-,-,-,-,-,-,-,1.90399373,31.73322868,-,-,-,-,-4.6875,1.5625,0,-,-,3.90625,-,-,-,-,-,-,0.48016739,-,-,-,-,42,6.32131386,11,22,20.48290634,14.20614815,4.88201809,7.03905964,-,57.86131668,40.13035965,0.79999995,0.09999999,96.13858795,0,3.86140823,42,27.45098114,5,28.10648346,15.88450909,6.2953105,44.87149429,8.33054447,75.63056946,688,673.41497803,14.9090004,-0.79352933,14.69999981
11-Apr-2019 20:31:47.238,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.17222941,-0.56032419,0.49377036,-0.45631993,-,-,-,-,-,-,40.34920502,39.67483139,-,-,-,-,-,-,-,194.37161255,403.72967529,-,-,-,-,-,87,5.90598059,89.41176605,-,-,-,1792.75,-,-,-,-,-,-,-,-,-,-,-,6.41085625,106.84761047,-,-,-,-,-4.6875,1.5625,0.78125,-,-,1.5625,-,-,-,-,-,-,0.4828546,-,-,-,-,45,7.92005062,11,97,6.55127287,14.20482254,15.26389217,7.03971624,-,18.50642014,40.12661743,0.79999995,0.14,96.14407349,0,3.85592961,45,27.45098114,5,31.45823288,15.86032963,6.3049078,44.80319214,8.34758186,75.6476059,689,674.39300537,14.9090004,-0.0435293,14.69999981
11-Apr-2019 20:31:48.241,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.13882299,-0.51761514,0.59871382,-0.9183206,-,-,-,-,-,-,40.34920502,39.67483139,-,-,-,-,-,-,-,194.46582031,237.32955933,-,-,-,-,-,86,5.90598059,89.41176605,-,-,-,1792.75,-,-,-,-,-,-,-,-,-,-,-,4.0377593,67.29598999,-,-,-,-,-4.6875,4.6875,5.46875,-,-,1.5625,-,-,-,-,-,-,0.48450449,-,-,-,-,45,7.92005062,8,54,11.14460087,14.2042923,8.97276783,7.03997898,-,31.48192215,40.12512207,0.09999999,0.14,96.14941406,0,3.85058355,45,17.25490189,12,31.45823288,15.84814453,6.3097558,44.76876831,8.34758186,75.6476059,690,675.34997559,14.9090004,-0.47352931,14.69999981
11-Apr-2019 20:31:49.241,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.0154652,-0.3704479,0.40615287,-0.91636693,-,-,-,-,-,-,40.36877823,39.69555664,-,-,-,-,-,-,-,194.46582031,237.32955933,-,-,-,-,-,86,8.20254898,47.45098114,-,-,-,1914,-,-,-,-,-,-,-,-,-,-,-,4.0377593,67.29598999,-,-,-,-,-4.6875,10.9375,5.46875,-,-,10.15625,-,-,-,-,-,-,0.48450449,-,-,-,-,49,10.99979973,9,54,11.14460087,14.2042923,8.97276783,7.03997898,-,31.48192215,40.12512207,0.79999995,0.14,96.15483856,0,3.84515786,49,3.52941179,39,40.92314148,15.84814453,6.3097558,44.76876831,8.36681271,75.6668396,691,676.32397461,14.9090004,-0.47352931,14.69999981
11-Apr-2019 20:31:50.249,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.04755341,-0.23377678,0.5494144,-0.96029699,-,-,-,-,-,-,40.39503479,39.72283936,-,-,-,-,-,-,-,194.24700928,94.46641541,-,-,-,-,-,86,6.72929764,28.23529434,-,-,-,1925.75,-,-,-,-,-,-,-,-,-,-,-,1.75004649,29.16744232,-,-,-,-,-4.6875,10.9375,-5.46875,-,-,8.59375,-,-,-,-,-,-,0.48520839,-,-,-,-,52,9.02413654,13,22,27.99876785,14.2066803,3.57151151,7.03879547,-,79.09256744,40.13186646,0.79999995,0.09999999,96.16088867,0,3.83910966,52,3.52941179,39,33.36812973,15.87946033,6.29731226,44.85723495,8.38687229,75.68689728,692,677.4130249,14.9090004,-0.79352933,14.69999981
11-Apr-2019 20:31:51.241,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.03537211,-0.20131646,0.47107193,-0.99934769,-,-,-,-,-,-,40.39503479,39.72283936,-,-,-,-,-,-,-,194.14717102,148.5229187,-,-,-,-,-,86,6.72929764,28.23529434,-,-,-,1898.25,-,-,-,-,-,-,-,-,-,-,-,2.91993332,48.66555786,-,-,-,-,-4.6875,7.03125,6.25,-,-,8.59375,-,-,-,-,-,-,0.4864299,-,-,-,-,52,9.02413654,13,37,17.80831718,14.207304,5.61523724,7.03848696,-,50.30598068,40.13362503,0.83999997,0.12,96.16643524,0,3.83356667,52,8.62745094,37,33.36812973,15.88441944,6.29534626,44.87123871,8.38687229,75.68689728,693,678.41400146,14.9090004,-0.6435293,14.69999981
11-Apr-2019 20:31:52.238,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.05710385,-0.22230546,0.5306232,-0.98641115,-,-,-,-,-,-,40.41666794,39.74557495,-,-,-,-,-,-,-,194.14717102,148.5229187,-,-,-,-,-,86,6.72929764,36.07843018,-,-,-,1898.25,-,-,-,-,-,-,-,-,-,-,-,2.91993332,48.66555786,-,-,-,-,-4.6875,7.03125,6.25,-,-,3.90625,-,-,-,-,-,-,0.4864299,-,-,-,-,50,9.02413654,13,37,17.80831718,14.207304,5.61523724,7.03848696,-,50.30598068,40.13362503,0.75999999,0.12,96.17134094,0,3.82865763,50,8.62745094,37,33.36812973,15.88441944,6.29534626,44.87123871,8.40819359,75.70821381,694,679.30297852,14.9090004,-0.6435293,14.69999981
11-Apr-2019 20:31:53.234,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.00941552,-0.25378895,0.50060338,-0.93857694,-,-,-,-,-,-,40.44044876,39.77042007,-,-,-,-,-,-,-,194.0559082,152.2580719,-,-,-,-,-,86,2.10437584,36.86274719,-,-,-,1910,-,-,-,-,-,-,-,-,-,-,-,2.87823629,47.97060394,-,-,-,-,-4.6875,7.03125,6.25,-,-,7.8125,-,-,-,-,-,-,0.48762196,-,-,-,-,51,2.82201457,13,37,17.37144852,14.20785141,5.75645256,7.03821564,-,49.07188797,40.1351738,0.75999999,0.12,96.17676544,0,3.82323289,51,8.62745094,37,10.52087784,15.88823223,6.29383564,44.88201141,8.42915154,75.72917175,695,680.2880249,14.9090004,-0.6435293,14.69999981
11-Apr-2019 20:31:54.239,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.03644625,-0.25671783,0.47351241,-0.89855105,-,-,-,-,-,-,40.44044876,39.77042007,-,-,-,-,-,-,-,194.07528687,202.96838379,-,-,-,-,-,86,2.10437584,36.86274719,-,-,-,1910,-,-,-,-,-,-,-,-,-,-,-,3.91358399,65.22640228,-,-,-,-,-4.6875,6.25,7.03125,-,-,7.8125,-,-,-,-,-,-,0.48931244,-,-,-,-,51,2.82201457,13,50,13.03130627,14.20764732,7.67366791,7.03831625,-,36.81159973,40.13459778,0.08,0.12,96.18260193,0,3.81740117,51,11.37254906,34,10.52087784,15.88092518,6.29673147,44.86137009,8.42915154,75.72917175,696,681.34997559,14.9090004,-0.5135293,14.69999981
11-Apr-2019 20:31:55.241,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.05093081,-0.26403925,0.39224264,-1.03815258,-,-,-,-,-,-,40.46636581,39.79735565,-,-,-,-,-,-,-,194.07528687,202.96838379,-,-,-,-,-,86,2.05629396,33.72549057,-,-,-,1945.25,-,-,-,-,-,-,-,-,-,-,-,3.91358399,65.22640228,-,-,-,-,-4.6875,-5.46875,7.03125,-,-,7.8125,-,-,-,-,-,-,0.48931244,-,-,-,-,52,2.7575357,12,50,13.03130627,14.20764732,7.67366791,7.03831625,-,36.81159973,40.13459778,0.5,0.12,96.18793488,0,3.81206846,52,3.13725495,38,10.09419727,15.88092518,6.29673147,44.86137009,8.45145416,75.7514801,697,682.32397461,14.9090004,-0.5135293,14.69999981
11-Apr-2019 20:31:56.243,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.05906137,-0.19033356,0.44349411,-1.04230094,-,-,-,-,-,-,40.49216843,39.82417679,-,-,-,-,-,-,-,193.8572998,93.58699036,-,-,-,-,-,86,2.05629396,31.76470566,-,-,-,1949,-,-,-,-,-,-,-,-,-,-,-,1.839903,30.6650486,-,-,-,-,-4.6875,-5.46875,-5.46875,-,-,1.5625,-,-,-,-,-,-,0.49007189,-,-,-,-,52,2.7575357,12,23,28.26186752,14.21007919,3.53826284,7.03711224,-,79.83578491,40.14146423,0.5,0.09999999,96.19347382,0,3.80652714,52,3.13725495,38,10.09419727,15.91250896,6.28423309,44.95059204,8.47278881,75.77281189,698,683.33898926,14.9090004,-0.78352934,14.69999981
11-Apr-2019 20:31:57.240,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.01519408,-0.09222312,0.47278136,-0.99324572,-,-,-,-,-,-,40.49216843,39.82417679,-,-,-,-,-,-,-,193.79698181,165.98638916,-,-,-,-,-,86,2.05629396,31.76470566,-,-,-,1949,-,-,-,-,-,-,-,-,-,-,-,3.2632618,54.38769913,-,-,-,-,-4.6875,0,0.78125,-,-,1.5625,-,-,-,-,-,-,0.49145699,-,-,-,-,52,2.7575357,14,41,15.93469906,14.21037674,6.27548218,7.03696442,-,45.01327515,40.14230728,0.06,0.12,96.1990509,0,3.80094767,52,9.01960754,37,10.09419727,15.91256618,6.28421068,44.95075226,8.47278881,75.77281189,699,684.36401367,14.9090004,-0.60352927,14.80000019
11-Apr-2019 20:31:58.260,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.00644819,-0.08246123,0.4576501,-0.97762609,-,-,-,-,-,-,40.5133934,39.84649277,-,-,-,-,-,-,-,193.79698181,165.98638916,-,-,-,-,-,86,-,40.7843132,-,-,-,1914,-,-,-,-,-,-,-,-,-,-,-,3.2632618,54.38769913,-,-,-,-,-4.6875,5.46875,0.78125,-,-,1.5625,-,-,-,-,-,-,0.49145699,-,-,-,-,50,-,13,41,15.93469906,14.21037674,6.27548218,7.03696442,-,45.01327515,40.14230728,0.16,0.12,96.20414734,0,3.79515672,50,9.01960754,36,-,15.91256618,6.28421068,44.95075226,8.49450588,75.79452515,700,685.43103027,14.9090004,-0.60352927,14.80000019
11-Apr-2019 20:31:59.239,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.04560583,-0.21815713,0.44691139,-1.01935983,-,-,-,-,-,-,40.53452301,39.86870956,-,-,-,-,-,-,-,193.71894836,157.67059326,-,-,-,-,-,86,-,21.56862831,-,-,-,1906.25,-,-,-,-,-,-,-,-,-,-,-,2.98055291,49.67588043,-,-,-,-,-4.6875,5.46875,7.03125,-,-,-5.46875,-,-,-,-,-,-,0.49265665,-,-,-,-,50,-,13,38,16.77511978,14.2108202,5.96108532,7.03674507,-,47.38734436,40.14356232,0.16,0.12,96.20975494,0,3.79024792,50,9.01960754,36,-,15.91475487,6.28334665,44.95693588,8.51501942,75.81504059,701,686.3380127,14.9090004,-0.63352937,14.69999981
